zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i]  LE[j]   LSbc[j]
0.8770	0.0575	0.014600000000000002	0.014599999999999995	1.187e+01	0.35999999999999943	0.3500000000000014	8.947e+10	2690000000.0	2680000000.0	193.05165	18.24011	125212.38+181424.4	193.0516	18.240118	0.877	8.378018115371336	0.05790055028684541	45.389259230038	-1.1286379717345734  1.114e+44 0.0
0.8320	0.0763	0.020100000000000007	0.020099999999999993	3.426e+00	0.04300000000000015	0.042999999999999705	3.011e+11	3800000000.0	3800000000.0	193.14737	47.323	125235.36+471922.5	193.14736	47.322939	0.832	8.99585368042453	0.02818607768200693	45.66810160280922	-1.4676311640165436  2.023e+44 0.0
0.8740	0.0000	0.0	0.005	1.410e+02	227.23000000000002	227.2	1.165e+12	63000000000.0	63000000000.0	193.20779	11.49256	125249.86+112933.1	193.20779	11.492541	0.874	9.333895901905535	0.020041519973520504	46.678914056665015	-0.7948609316417575  0.0 9.47e+44
0.8970	0.0358	0.009399999999999999	0.009300000000000003	7.182e+00	0.11300000000000043	0.11199999999999921	1.472e+11	2300000000.0	2400000000.0	193.67924	47.52013	125443.01+473112.5	193.67923	47.52015	0.897	8.508619292013709	0.06398438568757574	45.60952576912532	-1.0389726092896263  0.0 2.246e+45
0.8222	0.0000	0.0	0.005	8.430e+01	13.560000000000002	13.570000000000007	3.941e+11	65300000000.0	65300000000.0	193.84722	20.02559	125523.33+200132.0	193.84723	20.025568	0.8222	8.845654558434674	0.04454091183656129	46.08855586179622	-0.8969777830396881  0.0 5.017e+44
0.8120	0.1995	0.052800000000000014	0.0529	3.681e+01	0.7000000000000028	0.7100000000000009	7.485e+11	14300000000.0	14200000000.0	194.12482	-0.5516	125629.94-003305.9	194.12476	-0.55164762	0.812	7.825538257869882	0.23416752930423068	45.20498211975173	-0.7604352245193857  6.642e+44 0.0
0.8050	0.0302	0.008	0.007999999999999997	2.823e+01	10.969999999999999	10.970000000000002	1.312e+11	68410000000.0	68400000000.0	194.6149	63.95882	125827.59+635731.7	194.61495	63.958876	0.805	9.195083823858976	0.04351871731606861	45.85069456524593	-1.4842683450142824  0.0 0.0
0.8802	0.0669	0.0177	0.017699999999999994	8.009e+01	18.85	18.849999999999994	3.854e+11	92900000000.0	93000000000.0	194.89193	-2.90114	125934.06-025404.3	194.89191	-2.9011631	0.8802	8.602599741479828	0.05804687823660727	45.846266754637455	-0.8962120732436107  0.0 3.091e+44
0.8340	0.0640	0.017	0.017100000000000004	0.000e+00	0.0	0.01	5.926e+11	8500000000.0	8500000000.0	195.00912	11.82458	130002.18+114928.4	195.00909	11.824568	0.834	9.097972554490095	0.03841460918412293	45.77662413712588	-1.4612275037654536  1.758e+43 0.0
0.8380	0.0000	0.0	0.005	3.243e+00	0.13599999999999968	0.13600000000000012	1.512e+11	6300000000.0	6300000000.0	195.1508	58.91708	130036.16+585501.2	195.15077	58.917114	0.838	8.526356405825304	0.06621491361116476	45.29359799198847	-1.3726375002380709  3.57e+43 2.45e+43
0.8626	0.0265	0.007099999999999999	0.007000000000000003	5.439e+01	6.579999999999998	6.579999999999998	4.226e+11	112100000000.0	112100000000.0	195.52072	23.33601	130204.97+232009.6	195.52074	23.336029	0.8626	8.756000515006988	0.04443867488448716	46.19389617634456	-0.7019834250636665  8.649e+43 2.393e+44
0.8071	0.0631	0.017	0.017	3.271e+01	0.3500000000000014	0.3399999999999963	6.649e+11	7000000000.0	7100000000.0	195.53252	58.90871	130207.79+585431.3	195.53257	58.908713	0.8071	8.500327403940288	0.09909089199104731	46.392413887314355	-0.24779260302717013  4.682e+44 0.0
0.8940	0.1585	0.041999999999999996	0.04200000000000001	4.694e+01	9.919999999999995	9.910000000000004	1.808e+11	67100000000.0	67200000000.0	195.60083	47.49747	130224.21+472950.8	195.60088	47.497469	0.894	9.038984541676221	0.03495273054829796	45.81178670106513	-1.3670769270123275  3.48e+44 0.0
0.8945	0.0000	0.0	0.005	3.967e+01	7.920000000000002	7.93	5.149e+11	351300000000.0	351300000000.0	196.24226	43.35537	130458.14+432119.4	196.24227	43.355396	0.8945	8.555717872849378	0.11310219431032234	46.167626035075166	-0.5279709241754491  0.0 0.0
0.8830	0.2512	0.06699999999999998	0.067	4.905e+01	9.409999999999997	9.410000000000004	6.561e+11	202300000000.0	202300000000.0	196.52699	16.13418	130606.47+160803.1	196.52699	16.13422	0.883	9.031116353687183	0.06579740414428384	45.58689441979595	-1.5841010202924741  6.997e+43 0.0
0.8720	0.0631	0.016700000000000007	0.016699999999999993	3.539e+01	7.48	7.490000000000002	4.734e+11	103200000000.0	103200000000.0	196.60836	47.89693	130626.00+475348.9	196.60835	47.896926	0.872	7.920106144971367	0.17401845166738453	45.62182926916283	-0.43815596220977354  3.744e+43 0.0
0.8530	0.0306	0.0081	0.0081	2.094e+01	2.830000000000002	2.8200000000000003	4.293e+11	61100000000.0	61000000000.0	197.62521	57.65608	131030.09+573922.2	197.62536	57.656239	0.853	9.38726493984932	0.07828964021362841	45.55937482050635	-1.9677692057442082  1.264e+44 1.417e+44
0.8460	0.0000	0.0	0.005	2.055e+01	0.7200000000000024	0.7300000000000004	1.596e+11	5700000000.0	5600000000.0	197.71761	15.24742	131052.20+151450.8	197.71752	15.247467	0.846	8.78259904297496	0.11601265096156939	45.358911364810574	-1.563566764565623  0.0 1.532e+44
0.8110	0.0436	0.0114	0.0114	1.295e+01	3.048	3.040000000000001	2.575e+11	5200000000.0	5200000000.0	197.98287	31.5128	131155.87+313045.9	197.98282	31.512766	0.811	8.37920485716184	0.15971809929220118	45.618535794036454	-0.9005481495266229  0.0 0.0
0.8880	0.0892	0.0232	0.0232	4.379e+00	0.2239999999999993	0.22500000000000053	1.141e+11	5900000000.0	5800000000.0	198.42621	23.16235	131342.29+230944.3	198.4262	23.162334	0.888	7.71416175455734	0.16724146931116596	45.14141333931561	-0.712627501642965  6.139e+44 0.0
0.8850	0.1455	0.03839999999999999	0.03840000000000002	4.657e+00	0.043999999999999595	0.043999999999999595	1.213e+11	1100000000.0	1200000000.0	199.34308	26.51118	131722.33+263040.1	199.34305	26.511152	0.885	8.619501143881456	0.06322766170890108	45.5525255786175	-1.2068546516651948  0.0 0.0
0.8662	0.0000	0.0	0.005	8.962e+00	0.27399999999999913	0.2740000000000009	1.199e+11	3700000000.0	3600000000.0	199.56836	14.93842	131816.40+145618.4	199.56838	14.938464	0.8662	8.47025458851746	0.04167262489594332	45.94383190369764	-0.6663017712210542  2.899e+42 7.231e+43
0.8530	0.1704	0.044899999999999995	0.044899999999999995	2.324e+01	2.469999999999999	2.4800000000000004	1.888e+11	86600000000.0	86700000000.0	200.02875	11.23558	132006.90+111407.8	200.02878	11.235526	0.853	7.961471522885656	0.21953204133103982	45.42668550157923	-0.6746651077076644  5.062e+43 0.0
0.8680	0.5681	0.14970000000000006	0.14979999999999993	5.169e+01	8.89	8.89	4.016e+11	72000000000.0	72000000000.0	200.25844	21.17283	132102.02+211022.2	200.25845	21.172835	0.868	7.3172109462654795	1.681958375526551	45.05089770213448	-0.4061923305322389  6.252e+43 0.0
0.8585	0.0000	0.0	0.005	4.537e+01	3.519999999999996	3.520000000000003	6.068e+11	163700000000.0	163800000000.0	200.71312	-2.23259	132251.14-021357.2	200.71311	-2.2325679	0.8585	8.984752648883877	0.036267101781791114	46.235167377390816	-0.8894643578942978  2.882e+43 8.383e+43
0.8495	0.0000	0.0	0.005	1.092e+01	0.09999999999999964	0.10999999999999943	5.136e+11	4900000000.0	4900000000.0	201.47021	61.5792	132552.83+613445.0	201.47018	61.579194	0.8495	8.880953570115134	0.07317719244987204	45.91339931655014	-1.10743333996623  0.0 2.045e+44
0.8807	0.1071	0.0281	0.028099999999999986	4.225e-01	0.023399999999999976	0.02350000000000002	2.017e+11	11200000000.0	11200000000.0	201.65908	17.38598	132638.17+172309.3	201.65906	17.385953	0.8807	8.581082330156708	0.3732736963117825	45.40456691963274	-1.3163944969252024  6.631e+42 1.997e+44
0.8373	0.0000	0.0	0.005	9.580e+01	23.61999999999999	23.60000000000001	4.478e+11	160200000000.0	160300000000.0	202.56568	6.25031	133015.76+061501.1	202.56568	6.2503161	0.8373	9.775297584065793	0.057787343797480864	45.794730329129685	-2.1204463413373453  8.579e+43 2.217e+44
0.8300	0.0408	0.010600000000000002	0.010599999999999998	8.646e+00	5.797000000000001	5.793999999999999	1.720e+11	108700000000.0	108600000000.0	202.63598	22.40158	133032.63+222405.6	202.63599	22.40157	0.83	8.301856333977373	0.09267179216277738	45.372313818857094	-1.0694216015215157  0.0 0.0
0.8062	0.0088	0.0024000000000000002	0.0023	1.236e+01	2.4689999999999994	2.4700000000000006	3.247e+11	140300000000.0	140300000000.0	203.25717	39.81927	133301.71+394909.1	203.25713	39.819216	0.8062	9.123726643759658	0.059283601748327815	45.84829969044616	-1.4153060397147341  6.061e+42 3.715e+44
0.8592	0.0294	0.007799999999999998	0.0079	4.478e+01	7.649999999999999	7.649999999999999	2.093e+11	36700000000.0	36800000000.0	203.3414	31.37843	133321.93+312242.3	203.34143	31.378428	0.8592	8.376054423150254	0.13846329405987567	46.03540776485412	-0.4805257446973707  0.0 0.0
0.8690	0.0192	0.004899999999999998	0.005000000000000001	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	203.35727	46.5384	133325.75+463217.9	203.3573	46.538323	0.869	8.63351312864698	0.10895874568799983	45.13087839363264	-1.642513821415575  0.0 1.681e+45
0.8830	0.3162	0.08449999999999999	0.08450000000000002	7.291e+00	0.02200000000000024	0.021999999999999353	6.408e+11	1900000000.0	2000000000.0	204.01435	39.85168	133603.45+395106.0	204.01439	39.851688	0.883	7.847050675673213	0.11782674653949257	45.31883037262468	-0.6680993894497683  4.409e+43 1.813e+44
0.8450	0.0241	0.0063	0.0063	4.497e+00	0.5419999999999998	0.5419999999999998	2.097e+11	106900000000.0	106800000000.0	204.02924	50.59379	133607.03+503537.5	204.02927	50.593824	0.845	8.001318139340576	0.1108900490372505	45.1810414007016	-0.9601558250402109  2.085e+45 0.0
0.8660	0.0936	0.023900000000000005	0.02389999999999999	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	204.55199	26.43808	133812.48+262617.1	204.552	26.438091	0.866	8.149875833703174	0.2728971599988706	44.940716520355245	-1.3490383997491657  3.763e+43 2.028e+44
0.8840	0.2200	0.057499999999999996	0.05750000000000002	5.326e+01	1.4600000000000009	1.4699999999999989	2.067e+11	5700000000.0	5700000000.0	204.66141	18.48187	133838.73+182854.6	204.6614	18.481851	0.884	8.972091537231353	0.08032304071523327	45.27295428587603	-1.839016337756558  0.0 3.603e+44
0.8880	0.4170	0.11049999999999999	0.1104	2.330e+01	3.8900000000000006	3.8900000000000006	4.777e+11	83100000000.0	83200000000.0	204.94674	46.55285	133947.21+463310.1	204.94677	46.552881	0.888	7.2303908176016805	1.114418851384203	44.97232441549378	-0.39794548850913725  9.453e+43 3.091e+43
0.8580	0.0238	0.006200000000000001	0.006199999999999997	2.324e+01	0.41000000000000014	0.41000000000000014	4.764e+11	8400000000.0	8500000000.0	205.27803	34.12147	134106.72+340717.2	205.27801	34.121456	0.858	8.751044383240373	0.051229561292883016	45.42962160199024	-1.4613018676513685  0.0 1.511e+44
0.8762	0.0000	0.0	0.005	1.684e+01	0.41000000000000014	0.4200000000000017	3.454e+11	8500000000.0	8400000000.0	205.33781	-1.27064	134121.06-011614.3	205.33777	-1.2706601	0.8762	8.847526243629522	0.051914250005525485	45.77199037873265	-1.2154149512981063  0.0 1.233e+44
0.8846	0.0000	0.0	0.005	7.777e+01	12.939999999999998	12.930000000000007	3.635e+11	135700000000.0	135800000000.0	205.55594	15.59218	134213.42+153531.7	205.55595	15.592164	0.8846	8.779491118145652	0.03795130923171451	46.30718181807968	-0.6121883864672119  0.0 2.424e+44
0.8450	0.0478	0.012500000000000004	0.012499999999999997	1.141e+01	6.498	6.489999999999998	2.319e+11	7500000000.0	7500000000.0	205.87956	45.90398	134331.10+455414.3	205.87958	45.903975	0.845	8.143370859207288	0.11230165811119389	45.21950041652869	-1.0637495290798358  2.415e+43 0.0
0.8190	0.0445	0.011499999999999996	0.011500000000000003	3.325e+00	0.016000000000000014	0.01499999999999968	2.747e+10	130000000.0	130000000.0	205.97933	43.97786	134355.00+435840.4	205.97918	43.977898	0.819	8.054186051429808	0.18068188856790232	45.38120309921131	-0.8128620386197324  3.849e+44 0.0
0.8532	0.0000	0.0	0.005	1.730e+00	0.038000000000000034	0.03699999999999992	1.089e+12	290600000000.0	291000000000.0	206.19209	34.09268	134446.09+340533.5	206.19208	34.09266	0.8532	8.795958221118452	0.03279747779873362	46.07638603912495	-0.8594512683947412  5.677e+43 1.545e+44
0.8960	0.0158	0.004200000000000002	0.004299999999999998	8.886e+01	4.189999999999998	4.189999999999998	6.898e+11	33200000000.0	33200000000.0	206.217	36.68416	134452.06+364102.8	206.21694	36.684138	0.896	8.267882745110484	0.1592334123430204	45.901737803856236	-0.5060240276554853  0.0 1.642e+44
0.8190	0.0375	0.0097	0.009800000000000003	2.503e+01	9.500000000000002	9.490000000000002	1.929e+11	17100000000.0	17100000000.0	206.25221	33.25609	134500.52+331522.0	206.25219	33.256135	0.819	8.718928561909445	0.03027807298334399	45.46492369017298	-1.3938839581377016  0.0 1.24e+44
0.8038	0.0418	0.010899999999999996	0.0109	1.853e+01	0.05000000000000071	0.05999999999999872	1.439e+11	500000000.0	400000000.0	206.91602	62.36385	134739.83+622149.5	206.91599	62.363777	0.8038	8.884695032592388	0.09135349595144196	45.42669239210269	-1.597881726890938  1.915e+44 0.0
0.8686	0.0658	0.0174	0.0175	4.164e+01	6.75	6.740000000000002	3.440e+11	37000000000.0	37100000000.0	207.02523	30.16684	134806.04+301000.6	207.0252	30.166857	0.8686	9.368884600711427	0.1030185625494493	46.09811043866202	-1.410653248450645  0.0 3.353e+44
0.8080	0.1989	0.052299999999999985	0.052199999999999996	1.463e+01	0.4800000000000004	0.47999999999999865	1.180e+11	17900000000.0	17900000000.0	207.81525	16.43425	135115.65+162603.2	207.81522	16.434245	0.808	8.13921701357873	0.07936560192939855	45.223348226079835	-1.0557478739001314  1.024e+43 4.836e+43
0.8743	0.0000	0.0	0.005	4.576e+01	4.419999999999995	4.43	6.121e+11	157300000000.0	157300000000.0	208.15042	25.50344	135236.07+253012.2	208.15035	25.503393	0.8743	9.071350287076436	0.040367697064829684	46.35953721600192	-0.8516921574757552  0.0 1.879e+44
0.8280	0.1882	0.0499	0.04979999999999998	1.165e+00	0.025000000000000133	0.02400000000000002	3.541e+11	7400000000.0	7300000000.0	208.15692	30.1439	135237.66+300838.1	208.15693	30.143919	0.828	8.406352728484666	0.1001444640833518	45.244410729564926	-1.3018210853209775  0.0 3.068e+44
0.8580	0.0366	0.009400000000000002	0.009399999999999999	1.241e+01	0.9700000000000006	0.9599999999999991	1.659e+11	44700000000.0	44800000000.0	208.20983	30.23902	135250.35+301420.3	208.2098	30.238987	0.858	8.310767670819883	0.13017014412743858	45.26431401343588	-1.1863327437852416  2.069e+43 0.0
0.8720	0.0398	0.010300000000000004	0.010299999999999997	2.986e+00	0.0	0.0	1.404e+11	0.0	0.0	208.70364	32.64249	135448.87+323832.8	208.70365	32.642469	0.872	7.248995698759744	0.4723834772708747	44.88160772452813	-0.5072670606328508  0.0 2.294e+44
0.8950	0.0198	0.0052000000000000015	0.005299999999999999	2.404e+01	1.3299999999999983	1.3300000000000018	3.216e+11	17800000000.0	17700000000.0	208.7498	55.73174	135459.93+554354.3	208.74976	55.731848	0.895	8.82440941180909	0.031842025270574954	45.78041955790188	-1.1838689403084468  4.688e+43 1.626e+43
0.8765	0.0121	0.0031999999999999997	0.0031999999999999997	3.889e+01	1.1499999999999986	1.1400000000000006	7.734e+11	22800000000.0	22900000000.0	209.18968	40.99777	135645.52+405952.0	209.18967	40.997774	0.8765	8.924629986355551	0.09964845786386446	46.08768025514871	-0.9768288176080768  3.592e+43 0.0
0.8622	0.0380	0.009999999999999998	0.009899999999999999	2.278e+01	2.3100000000000023	2.3099999999999987	1.756e+11	80480000000.0	80400000000.0	209.24427	47.50076	135658.62+473002.9	209.24429	47.500801	0.8622	8.61417284519672	0.21250769223689592	45.537589153476596	-1.2164627781213613  0.0 1.729e+44
0.8480	0.0000	0.0	0.005	8.272e+01	8.39	8.400000000000006	6.421e+11	65800000000.0	65900000000.0	209.8956	43.29352	135934.93+431736.5	209.89556	43.29349	0.848	9.110477342336265	0.10929111636246089	45.58626753891546	-1.6640888898220452  2.554e+44 0.0
0.8880	0.0667	0.0174	0.0174	1.575e+01	0.5199999999999996	0.5199999999999996	3.229e+11	10700000000.0	10700000000.0	210.12601	0.82361	140030.22+004924.7	210.12598	0.82355653	0.888	8.028208366211196	0.058359968969775765	45.04289441168761	-1.1251930409248205  0.0 1.309e+44
0.8861	0.0098	0.0026	0.0026	5.611e+01	2.3399999999999963	2.3299999999999983	1.150e+12	48000000000.0	48000000000.0	210.18077	10.5199	140043.38+103111.7	210.18076	10.519927	0.8861	8.826986168008624	0.11756986311328134	46.411999326134904	-0.5548659282749571  0.0 8.615e+43
0.8590	0.0909	0.023599999999999996	0.023500000000000007	-9.990e+02	0.0	0.0	-9.990e+02	0.0	0.0	210.24215	18.35028	140058.11+182100.9	210.24215	18.350268	0.859	8.128836135051445	0.25520736874484073	45.18132818184809	-1.0873870396045948  2.076e+43 2.365e+44
0.8620	0.1254	0.03280000000000001	0.03269999999999998	1.822e+01	0.5499999999999972	0.5500000000000007	8.518e+10	2570000000.0	2580000000.0	210.54126	10.93197	140209.91+105555.3	210.54132	10.932034	0.862	8.331463008533238	0.13585769427884264	45.414826527706	-1.056515567228477  3.264e+44 1.781e+44
0.8020	0.0205	0.005300000000000001	0.0052	8.901e+00	2.287	2.2889999999999997	1.191e+11	16600000000.0	16500000000.0	211.2595	57.22568	140502.27+571332.5	211.25952	57.225768	0.802	7.816778192260621	0.17372650332618142	45.240472170783995	-0.7161851078778626  0.0 1.013e+44
0.8730	0.0617	0.016	0.016000000000000007	3.242e+01	0.5300000000000011	0.5300000000000011	2.516e+11	4100000000.0	4100000000.0	211.74639	-3.12957	140659.13-030746.5	211.74641	-3.1295914	0.873	7.434079801506924	0.39370833329727417	45.452545672160774	-0.12141321574738677  0.0 4.042e+45
0.8360	0.0000	0.0	0.005	4.216e+01	2.4599999999999937	2.450000000000003	1.686e+11	46000000000.0	46100000000.0	212.33422	36.26364	140920.18+361549.3	212.33409	36.263719	0.836	8.52705207647109	0.020299956829376693	45.67951502559978	-0.9874161372725504  5.9e+44 0.0
0.8450	0.0278	0.0072999999999999975	0.007200000000000005	1.018e+01	0.08000000000000007	0.08999999999999986	4.760e+10	400000000.0	390000000.0	212.5125	57.93084	141002.98+575551.1	212.51246	57.930959	0.845	8.203942175249297	0.11844420771187228	45.32978718214638	-1.0140340795041516  3.229e+43 3.604e+43
0.8888	0.0505	0.013300000000000006	0.013399999999999995	4.036e+01	0.75	0.75	8.275e+11	15300000000.0	15300000000.0	212.78414	4.03388	141108.19+040202.0	212.78417	4.0338799	0.8888	9.154172849922869	0.03098321627035762	45.72854017151536	-1.5655117648087435  1.372e+44 0.0
0.8280	0.0000	0.0	0.005	1.808e+00	0.07499999999999996	0.07599999999999985	2.411e+11	10000000000.0	10000000000.0	213.48133	15.32857	141355.52+151942.8	213.48133	15.328584	0.828	7.988937636105311	0.08835354199153131	45.213587624412845	-0.9152290980937022  2.52e+44 7.116e+43
0.8220	0.1422	0.036599999999999994	0.036599999999999994	1.754e+00	0.04299999999999993	0.04299999999999993	8.247e+10	2030000000.0	2040000000.0	213.96817	37.61069	141552.34+373638.6	213.9681	37.610739	0.822	6.987220048056007	2.48809423073778	44.933096416348974	-0.1940027181082701  5.958e+43 0.0
0.8843	0.0000	0.0	0.005	0.000e+00	0.0	0.01	2.541e+11	73500000000.0	73600000000.0	214.17375	16.71781	141641.69+164303.9	214.17376	16.717781	0.8843	8.742745264274555	0.054170506626257546	46.073671983706205	-0.808952366969587  0.0 8.638e+41
0.8010	0.1268	0.03319999999999999	0.03309999999999999	9.583e+00	3.4000000000000004	3.3970000000000002	1.948e+11	84100000000.0	84100000000.0	214.54078	41.9182	141809.78+415505.5	214.54077	41.918214	0.801	8.514885123600562	0.05662931275983718	44.80342358568766	-1.8513406243141388  8.003e+43 0.0
0.8600	0.1413	0.036500000000000005	0.036500000000000005	1.504e+01	5.481999999999999	5.48	2.012e+11	6900000000.0	6800000000.0	214.58252	8.58719	141819.79+083513.7	214.58249	8.5871572	0.86	8.719054622029175	0.2405535749247362	45.070189028196395	-1.7887446802340163  6.49e+44 0.0
0.8256	0.0398	0.010500000000000002	0.010499999999999995	1.767e+01	4.260000000000002	4.259999999999998	3.515e+11	37500000000.0	37400000000.0	214.76412	13.97704	141903.37+135837.1	214.76407	13.976983	0.8256	9.48426141021348	0.1266057974648164	45.91985548624282	-1.7042850103718994  0.0 0.0
0.8739	0.1259	0.033500000000000016	0.033399999999999985	2.864e+01	8.77	8.769999999999996	5.697e+11	63300000000.0	63300000000.0	216.20887	45.16924	142450.14+451009.2	216.20892	45.169239	0.8739005	9.413191418914504	0.044976671656174215	45.93445846934108	-1.6186120359746605  7.415e+43 0.0
0.8976	0.0208	0.0055	0.005500000000000001	1.791e+01	3.9800000000000004	3.969999999999999	3.671e+11	1100000000.0	1100000000.0	216.46319	35.02035	142551.17+350113.0	216.46323	35.020303	0.8976	9.310562146844374	0.06173832689824141	46.001718846083854	-1.4487223871617572  2.133e+44 0.0
0.8190	0.0000	0.0	0.005	2.727e+01	0.14999999999999858	0.16000000000000014	2.254e+11	1300000000.0	1300000000.0	216.65432	37.00406	142637.02+370014.6	216.65428	37.004079	0.819	8.634287516151073	0.06624314918458239	45.869639377375115	-0.9045272251771943  0.0 0.0
0.8170	0.2226	0.058599999999999985	0.05860000000000001	2.308e+01	0.05999999999999872	0.060000000000002274	1.779e+11	400000000.0	400000000.0	216.99538	29.57651	142758.89+293435.3	216.9954	29.576498	0.817	8.247389212669946	0.23031271706660839	44.721951924954084	-1.665316374117099  0.0 8.5e+43
0.8507	0.0000	0.0	0.005	4.684e+01	12.860000000000007	12.86	2.190e+11	55100000000.0	55000000000.0	217.99365	16.06025	143158.47+160336.9	217.99365	16.060275	0.8507	8.721685513203393	0.12851837159846297	45.80421801088588	-1.0573465887187476  0.0 0.0
0.8470	0.0943	0.024599999999999997	0.024500000000000008	2.853e+01	0.740000000000002	0.7399999999999984	1.334e+11	3500000000.0	3400000000.0	218.08055	13.42226	143219.32+132520.1	218.08051	13.422258	0.847	8.319281094079544	0.054408298499865226	45.26659924828196	-1.192560932198818  6.373e+43 0.0
0.8740	0.0370	0.0098	0.009899999999999999	3.867e+01	0.6200000000000045	0.6099999999999994	3.004e+11	4800000000.0	4800000000.0	218.11337	59.71101	143227.20+594239.6	218.11335	59.711054	0.874	8.384940831821032	0.0790199360705095	45.86508531958026	-0.6597345986420092  2.131e+44 0.0
0.8940	1.0539	0.2742000000000001	0.2743	8.998e+00	0.18799999999999883	0.1880000000000006	7.435e+10	16630000000.0	16630000000.0	218.11803	24.84161	143228.31+245029.8	218.11798	24.841612	0.894	8.5108918907708	0.08440553732307181	45.14430854795904	-1.5064624292129951  0.0 2.083e+44
0.8170	0.0441	0.011500000000000003	0.011499999999999996	9.328e+00	1.2850000000000001	1.282	2.430e+11	131900000000.0	132000000000.0	218.63736	34.7098	143432.95+344235.5	218.63733	34.709868	0.817	8.3076563456228	0.05780147231820247	45.03405183142245	-1.413483600601584  0.0 4.568e+44
0.8740	0.0602	0.0155	0.015500000000000007	1.337e+01	0.3199999999999985	0.33000000000000007	1.105e+11	2700000000.0	2700000000.0	218.82324	36.3012	143517.54+361804.3	218.8231	36.301212	0.874	8.283293616014511	0.030343578285616072	45.51793716726645	-0.905235535149295  3.646e+44 0.0
0.8020	0.0246	0.0063999999999999994	0.0063999999999999994	0.000e+00	0.0	0.01	1.681e+11	1600000000.0	1700000000.0	219.39293	36.49048	143734.28+362925.6	219.39285	36.49046	0.802	7.772342952747145	0.1681225885598733	45.076593724294526	-0.8356283148538568  2.192e+44 0.0
0.8031	0.0000	0.0	0.005	4.898e+01	1.3599999999999994	1.3600000000000065	1.512e+11	4200000000.0	4200000000.0	219.64868	2.33052	143835.68+021949.7	219.64872	2.3305061	0.8031	8.186125534638101	0.07745934984605629	45.80850609157953	-0.5174985294598075  0.0 9.51e+43
0.8450	0.5385	0.14339999999999997	0.14339999999999997	3.248e+01	8.869999999999997	8.860000000000007	9.978e+10	3710000000.0	3720000000.0	219.86659	16.17948	143927.97+161046.2	219.86655	16.179522	0.845	8.019537994651849	0.20836909721996008	45.150814649460955	-1.008602431592131  2.286e+43 3.489e+44
0.8490	0.0301	0.007899999999999997	0.0079	3.815e+01	1.1499999999999986	1.1499999999999986	2.941e+11	8900000000.0	8900000000.0	219.97754	63.68175	143954.59+634054.3	219.97752	63.68178	0.849	7.75645385226159	0.1729680969579286	45.19747297353748	-0.6988599651253475  0.0 0.0
0.8191	0.0000	0.0	0.005	1.249e+01	0.13000000000000078	0.14000000000000057	5.875e+11	6500000000.0	6400000000.0	220.03505	2.19407	144008.41+021138.5	220.03507	2.1940363	0.8191	8.9655377241397	0.05207595440220198	45.84976464821704	-1.255652162323898  0.0 3.368e+44
0.8672	0.0244	0.006500000000000002	0.006499999999999999	3.381e+01	0.6099999999999994	0.5999999999999943	4.522e+11	8100000000.0	8100000000.0	221.57573	21.38952	144618.17+212322.0	221.57575	21.389497	0.8672	8.807745233996492	0.104170636501119	46.12886750740951	-0.8187568129882197  1.549e+44 0.0
0.8030	0.1482	0.0387	0.03870000000000001	1.669e+00	0.020000000000000018	0.020000000000000018	1.467e+11	1700000000.0	1700000000.0	221.63863	49.26931	144633.27+491609.3	221.63863	49.269266	0.803	7.856269669093464	0.1676922667498053	44.80859067333484	-1.1875580821598606  0.0 2.119e+44
0.8670	0.2118	0.05629999999999999	0.056400000000000006	2.016e+01	1.3599999999999994	1.3599999999999994	4.134e+11	27900000000.0	27900000000.0	221.71154	20.73177	144650.76+204354.5	221.71154	20.731821	0.867	8.427986136390533	0.1804695638104408	45.39340879310549	-1.1744564296862772  2.797e+43 0.0
0.8700	0.0893	0.0232	0.023099999999999996	2.833e+00	0.15500000000000025	0.1549999999999998	7.444e+10	4080000000.0	4080000000.0	222.00261	52.53318	144800.63+523159.2	222.00267	52.533232	0.87	8.550492795779249	0.07402976872355724	45.093612122561076	-1.5967597596194099  0.0 1.381e+44
0.8820	0.5546	0.14689999999999998	0.14680000000000004	4.508e+00	0.28800000000000026	0.2889999999999997	1.385e+10	890000000.0	890000000.0	222.23011	21.60602	144855.23+213622.0	222.23016	21.606125	0.882	8.48855751087954	0.4456271876446424	44.71660394162409	-1.9118326556566834  0.0 0.0
0.8437	0.0161	0.0043	0.004199999999999999	4.088e+01	0.5600000000000023	0.5499999999999972	1.911e+11	2600000000.0	2600000000.0	222.3429	41.05764	144922.28+410327.6	222.34285	41.057681	0.8436996	8.813684506879522	0.04060895871422539	45.66659185158719	-1.2869717416935667  1.737e+44 0.0
0.8480	0.0000	0.0	0.005	3.995e+00	0.395	0.3949999999999996	3.480e+11	99000000000.0	99100000000.0	222.42888	50.46852	144942.95+502806.3	222.42897	50.46843	0.848	8.179521131892983	0.0689516882352149	45.41882461415149	-0.9005756041427305  0.0 1.256e+44
